player_name,team_abbr,position,position_family,overall,trait_grade,trait_delta_vs_madden,performance_grade,performance_weight,macabets_rating,final_delta_vs_madden,rating_source
Kiran Amegadjie,CHI,RT,OL,68.0,69.66,1.6599999999999966,,0.0,69.66,1.6599999999999966,Madden 27 baseline
Brian Parker II,CIN,LG,OL,68.0,69.69,1.6899999999999977,,0.0,69.69,1.6899999999999977,Madden 27 baseline
Cody Ford,CIN,LT,OL,68.0,69.52,1.519999999999996,,0.0,69.52,1.519999999999996,Madden 27 baseline
Dawand Jones,CLE,LT,OL,68.0,69.94,1.9399999999999977,,0.0,69.94,1.9399999999999977,Madden 27 baseline
KT Leveston,CLE,RG,OL,68.0,69.68,1.6800000000000068,,0.0,69.68,1.6800000000000068,Madden 27 baseline
Drew Shelton,DAL,RT,OL,68.0,69.93,1.9300000000000068,,0.0,69.93,1.9300000000000068,Madden 27 baseline
Darian Kinnard,GB,RT,OL,68.0,69.36,1.3599999999999994,,0.0,69.36,1.3599999999999994,Madden 27 baseline
Jalen Travis,IND,RT,OL,68.0,69.85,1.8499999999999943,,0.0,69.85,1.8499999999999943,Madden 27 baseline
Trystan Colon,JAX,LG,OL,68.0,69.88,1.8799999999999955,,0.0,69.88,1.8799999999999955,Madden 27 baseline
David Quessenberry,LA,RT,OL,68.0,69.79,1.7900000000000063,,0.0,69.79,1.7900000000000063,Madden 27 baseline
Alex Harkey,LAC,RG,OL,68.0,69.77,1.769999999999996,,0.0,69.77,1.769999999999996,Madden 27 baseline
Logan Taylor,LAC,LG,OL,68.0,69.6,1.5999999999999943,,0.0,69.6,1.5999999999999943,Madden 27 baseline
Jonah Savaiinaea,MIA,RG,OL,68.0,68.97,0.9699999999999989,,0.0,68.97,0.9699999999999989,Madden 27 baseline
Anez Cooper,NYJ,RG,OL,68.0,69.66,1.6599999999999966,,0.0,69.66,1.6599999999999966,Madden 27 baseline
Micah Morris,PHI,RG,OL,68.0,69.48,1.480000000000004,,0.0,69.48,1.480000000000004,Madden 27 baseline
Enrique Cruz Jr.,SF,RT,OL,68.0,69.83,1.8299999999999983,,0.0,69.83,1.8299999999999983,Madden 27 baseline
Elijah Klein,TB,C,OL,68.0,70.3,2.299999999999997,,0.0,70.3,2.299999999999997,Madden 27 baseline
Austin Schlottmann,TEN,C,OL,68.0,69.78,1.7800000000000011,,0.0,69.78,1.7800000000000011,Madden 27 baseline
Jackson Slater,TEN,RG,OL,68.0,69.37,1.3700000000000045,,0.0,69.37,1.3700000000000045,Madden 27 baseline
Olisaemeka Udoh,ARI,RT,OL,67.0,68.71,1.7099999999999937,,0.0,68.71,1.7099999999999937,Madden 27 baseline
Ethan Onianwa,ATL,RG,OL,67.0,68.42,1.4200000000000017,,0.0,68.42,1.4200000000000017,Madden 27 baseline
Carson Vinson,BAL,RT,OL,67.0,69.0,2.0,,0.0,69.0,2.0,Madden 27 baseline
Evan Beerntsen,BAL,RG,OL,67.0,68.67,1.6700000000000017,,0.0,68.67,1.6700000000000017,Madden 27 baseline
Saahdiq Charles,CAR,LG,OL,67.0,68.4,1.4000000000000057,,0.0,68.4,1.4000000000000057,Madden 27 baseline
Theo Benedet,CHI,LT,OL,67.0,68.86,1.8599999999999994,,0.0,68.86,1.8599999999999994,Madden 27 baseline
Christian Jones,CIN,LT,OL,67.0,68.98,1.980000000000004,,0.0,68.98,1.980000000000004,Madden 27 baseline
Javon Foster,CIN,LT,OL,67.0,68.97,1.9699999999999989,,0.0,68.97,1.9699999999999989,Madden 27 baseline
Jalen Rivers,CIN,RG,OL,67.0,68.36,1.3599999999999994,,0.0,68.36,1.3599999999999994,Madden 27 baseline
Parker Brailsford,CLE,C,OL,67.0,69.0,2.0,,0.0,69.0,2.0,Madden 27 baseline
Nick Leverett,DAL,C,OL,67.0,69.13,2.1299999999999955,,0.0,69.13,2.1299999999999955,Madden 27 baseline
Alex Forsyth,DEN,C,OL,67.0,69.4,2.4000000000000057,,0.0,69.4,2.4000000000000057,Madden 27 baseline
Matt Peart,DEN,LT,OL,67.0,68.85,1.8499999999999943,,0.0,68.85,1.8499999999999943,Madden 27 baseline
Calvin Throckmorton,DEN,RG,OL,67.0,68.51,1.5100000000000051,,0.0,68.51,1.5100000000000051,Madden 27 baseline
Giovanni Manu,DET,LT,OL,67.0,68.08,1.0799999999999983,,0.0,68.08,1.0799999999999983,Madden 27 baseline
Jarrett Kingston,HOU,LG,OL,67.0,68.09,1.0900000000000034,,0.0,68.09,1.0900000000000034,Madden 27 baseline
Chuma Edoga,JAX,RT,OL,67.0,68.68,1.6800000000000068,,0.0,68.68,1.6800000000000068,Madden 27 baseline
Justin Dedich,LA,RG,OL,67.0,68.36,1.3599999999999994,,0.0,68.36,1.3599999999999994,Madden 27 baseline
DJ Campbell,MIA,RG,OL,67.0,68.74,1.7399999999999949,,0.0,68.74,1.7399999999999949,Madden 27 baseline
Dametrious Crownover,NE,RT,OL,67.0,68.85,1.8499999999999943,,0.0,68.85,1.8499999999999943,Madden 27 baseline
J.C. Davis,NYG,LT,OL,67.0,68.95,1.9500000000000028,,0.0,68.95,1.9500000000000028,Madden 27 baseline
Marcus Mbow,NYG,RT,OL,67.0,68.84,1.8400000000000034,,0.0,68.84,1.8400000000000034,Madden 27 baseline
Chukwuma Okorafor,NYJ,RT,OL,67.0,69.24,2.239999999999995,,0.0,69.24,2.239999999999995,Madden 27 baseline
Spencer Anderson,PIT,RG,OL,67.0,68.99,1.9899999999999949,,0.0,68.99,1.9899999999999949,Madden 27 baseline
Brandon Parker,SF,RT,OL,67.0,68.91,1.9099999999999966,,0.0,68.91,1.9099999999999966,Madden 27 baseline
Carver Willis,SF,LG,OL,67.0,68.68,1.6800000000000068,,0.0,68.68,1.6800000000000068,Madden 27 baseline
Connor Colby,SF,LG,OL,67.0,68.58,1.5799999999999983,,0.0,68.58,1.5799999999999983,Madden 27 baseline
Justin Skule,TB,RT,OL,67.0,68.62,1.6200000000000045,,0.0,68.62,1.6200000000000045,Madden 27 baseline
Andre James,TEN,C,OL,67.0,69.38,2.3799999999999955,,0.0,69.38,2.3799999999999955,Madden 27 baseline
Demontrey Jacobs,ARI,RT,OL,66.0,67.99,1.9899999999999949,,0.0,67.99,1.9899999999999949,Madden 27 baseline
Danny Pinter,BAL,C,OL,66.0,67.45,1.4500000000000028,,0.0,67.45,1.4500000000000028,Madden 27 baseline
Sedrick Van Pran-Granger,BUF,C,OL,66.0,68.2,2.200000000000003,,0.0,68.2,2.200000000000003,Madden 27 baseline
Ar'maj Reed-Adams,BUF,RG,OL,66.0,68.02,2.019999999999996,,0.0,68.02,2.019999999999996,Madden 27 baseline
Alec Anderson,BUF,LG,OL,66.0,67.99,1.9899999999999949,,0.0,67.99,1.9899999999999949,Madden 27 baseline
Ja'Tyre Carter,CAR,RG,OL,66.0,67.55,1.5499999999999972,,0.0,67.55,1.5499999999999972,Madden 27 baseline
Luke Newman,CHI,RG,OL,66.0,67.75,1.75,,0.0,67.75,1.75,Madden 27 baseline
Jordan McFadden,CHI,LG,OL,66.0,67.66,1.6599999999999966,,0.0,67.66,1.6599999999999966,Madden 27 baseline
Luke Wypler,CLE,C,OL,66.0,67.82,1.8199999999999932,,0.0,67.82,1.8199999999999932,Madden 27 baseline
Trevor Keegan,DAL,LG,OL,66.0,67.89,1.8900000000000006,,0.0,67.89,1.8900000000000006,Madden 27 baseline
Nathan Thomas,DAL,LT,OL,66.0,67.75,1.75,,0.0,67.75,1.75,Madden 27 baseline
Michael Deiter,DEN,C,OL,66.0,68.05,2.049999999999997,,0.0,68.05,2.049999999999997,Madden 27 baseline
Nick Gargiulo,DEN,LG,OL,66.0,67.73,1.730000000000004,,0.0,67.73,1.730000000000004,Madden 27 baseline
Hunter Nourzad,KC,C,OL,66.0,68.1,2.0999999999999943,,0.0,68.1,2.0999999999999943,Madden 27 baseline
Max Mitchell,NYJ,LT,OL,66.0,67.95,1.9500000000000028,,0.0,67.95,1.9500000000000028,Madden 27 baseline
Drew Kendall,PHI,RG,OL,66.0,67.96,1.9599999999999937,,0.0,67.96,1.9599999999999937,Madden 27 baseline
Myles Hinton,PHI,LG,OL,66.0,67.85,1.8499999999999943,,0.0,67.85,1.8499999999999943,Madden 27 baseline
Cameron Williams,PHI,RT,OL,66.0,67.81,1.8100000000000023,,0.0,67.81,1.8100000000000023,Madden 27 baseline
Olusegun Oluwatimi,SEA,C,OL,66.0,67.75,1.75,,0.0,67.75,1.75,Madden 27 baseline
Bryce Cabeldue,SEA,LG,OL,66.0,67.51,1.5100000000000051,,0.0,67.51,1.5100000000000051,Madden 27 baseline
Vederian Lowe,SF,LT,OL,66.0,68.39,2.3900000000000006,,0.0,68.39,2.3900000000000006,Madden 27 baseline
Jayden Williams,ARI,RT,OL,65.0,67.17,2.1700000000000017,,0.0,67.17,2.1700000000000017,Madden 27 baseline
Michael Jerrell,ATL,RT,OL,65.0,66.44,1.4399999999999977,,0.0,66.44,1.4399999999999977,Madden 27 baseline
Chase Lundt,BUF,LT,OL,65.0,67.09,2.0900000000000034,,0.0,67.09,2.0900000000000034,Madden 27 baseline
Ajani Cornelius,DAL,RT,OL,65.0,67.15,2.1500000000000057,,0.0,67.15,2.1500000000000057,Madden 27 baseline
Jacob Monk,GB,C,OL,65.0,66.86,1.8599999999999994,,0.0,66.86,1.8599999999999994,Madden 27 baseline
Dalton Tucker,IND,LG,OL,65.0,66.65,1.6500000000000057,,0.0,66.65,1.6500000000000057,Madden 27 baseline
Blake Freeland,IND,LT,OL,65.0,66.42,1.4200000000000017,,0.0,66.42,1.4200000000000017,Madden 27 baseline
Mike Caliendo,KC,RG,OL,65.0,67.14,2.1400000000000006,,0.0,67.14,2.1400000000000006,Madden 27 baseline
Blake Hance,LA,LG,OL,65.0,66.54,1.5400000000000063,,0.0,66.54,1.5400000000000063,Madden 27 baseline
Branson Taylor,LAC,LG,OL,65.0,67.01,2.010000000000005,,0.0,67.01,2.010000000000005,Madden 27 baseline
Ben Brown,NE,C,OL,65.0,67.24,2.239999999999995,,0.0,67.24,2.239999999999995,Madden 27 baseline
Jake Kubas,NYG,RG,OL,65.0,66.93,1.9300000000000068,,0.0,66.93,1.9300000000000068,Madden 27 baseline
Fred Johnson,PHI,LT,OL,65.0,67.53,2.530000000000001,,0.0,67.53,2.530000000000001,Madden 27 baseline
Jack Driscoll,PIT,RT,OL,65.0,66.97,1.9699999999999989,,0.0,66.97,1.9699999999999989,Madden 27 baseline
Austen Pleasants,SF,LT,OL,65.0,67.13,2.1299999999999955,,0.0,67.13,2.1299999999999955,Madden 27 baseline
Pat Coogan,TEN,C,OL,65.0,67.47,2.469999999999999,,0.0,67.47,2.469999999999999,Madden 27 baseline
Malaesala Aumavae-Laulu,WAS,RT,OL,65.0,67.06,2.0600000000000023,,0.0,67.06,2.0600000000000023,Madden 27 baseline
Corey Levin,ATL,C,OL,64.0,66.36,2.3599999999999994,,0.0,66.36,2.3599999999999994,Madden 27 baseline
James Brockermeyer,ATL,C,OL,64.0,66.33,2.3299999999999983,,0.0,66.33,2.3299999999999983,Madden 27 baseline
Andrew Stueber,ATL,RG,OL,64.0,65.62,1.6200000000000045,,0.0,65.62,1.6200000000000045,Madden 27 baseline
Jovaughn Gwyn,BAL,C,OL,64.0,66.1,2.0999999999999943,,0.0,66.1,2.0999999999999943,Madden 27 baseline
Stone Forsythe,CAR,LT,OL,64.0,66.59,2.5900000000000034,,0.0,66.59,2.5900000000000034,Madden 27 baseline
Chandler Zavala,CAR,RG,OL,64.0,66.0,2.0,,0.0,66.0,2.0,Madden 27 baseline
Frank Crum,DEN,LT,OL,64.0,65.7,1.7000000000000028,,0.0,65.7,1.7000000000000028,Madden 27 baseline
Seth McLaughlin,DET,C,OL,64.0,66.21,2.2099999999999937,,0.0,66.21,2.2099999999999937,Madden 27 baseline
Colby Sorsdal,DET,LG,OL,64.0,65.67,1.6700000000000017,,0.0,65.67,1.6700000000000017,Madden 27 baseline
Travis Glover,GB,RT,OL,64.0,66.28,2.280000000000001,,0.0,66.28,2.280000000000001,Madden 27 baseline
Brant Banks,GB,LT,OL,64.0,66.17,2.1700000000000017,,0.0,66.17,2.1700000000000017,Madden 27 baseline
Donovan Jennings,GB,RG,OL,64.0,65.9,1.9000000000000057,,0.0,65.9,1.9000000000000057,Madden 27 baseline
Joshua Ezeudu,KC,LT,OL,64.0,66.23,2.230000000000004,,0.0,66.23,2.230000000000004,Madden 27 baseline
C.J. Hanson,KC,LG,OL,64.0,66.11,2.1099999999999994,,0.0,66.11,2.1099999999999994,Madden 27 baseline
Matt Waletzko,KC,RT,OL,64.0,65.69,1.6899999999999977,,0.0,65.69,1.6899999999999977,Madden 27 baseline
Dylan McMahon,LA,C,OL,64.0,66.32,2.319999999999993,,0.0,66.32,2.319999999999993,Madden 27 baseline
Bill Murray,LA,RG,OL,64.0,65.71,1.7099999999999937,,0.0,65.71,1.7099999999999937,Madden 27 baseline
Charlie Heck,MIA,LT,OL,64.0,66.12,2.1200000000000045,,0.0,66.12,2.1200000000000045,Madden 27 baseline
Ryan Van Demark,MIN,RT,OL,64.0,65.98,1.980000000000004,,0.0,65.98,1.980000000000004,Madden 27 baseline
Andrew Rupcich,NE,LG,OL,64.0,66.05,2.049999999999997,,0.0,66.05,2.049999999999997,Madden 27 baseline
Marcus Bryant,NE,LT,OL,64.0,65.94,1.9399999999999977,,0.0,65.94,1.9399999999999977,Madden 27 baseline
Asim Richards,NO,RT,OL,64.0,66.25,2.25,,0.0,66.25,2.25,Madden 27 baseline
Bobby Hart,SEA,LT,OL,64.0,66.84,2.8400000000000034,,0.0,66.84,2.8400000000000034,Madden 27 baseline
Luke Haggard,TB,RG,OL,64.0,66.25,2.25,,0.0,66.25,2.25,Madden 27 baseline
Garrett Dellinger,TEN,RG,OL,64.0,65.81,1.8100000000000023,,0.0,65.81,1.8100000000000023,Madden 27 baseline
Austin Deculus,TEN,LT,OL,64.0,65.67,1.6700000000000017,,0.0,65.67,1.6700000000000017,Madden 27 baseline
Matt Gulbin,WAS,C,OL,64.0,66.8,2.799999999999997,,0.0,66.8,2.799999999999997,Madden 27 baseline
Tyler Cooper,WAS,RG,OL,64.0,65.86,1.8599999999999994,,0.0,65.86,1.8599999999999994,Madden 27 baseline
Hayden Conner,ARI,C,OL,63.0,65.35,2.3499999999999943,,0.0,65.35,2.3499999999999943,Madden 27 baseline
Josh Fryar,ARI,LT,OL,63.0,65.01,2.010000000000005,,0.0,65.01,2.010000000000005,Madden 27 baseline
Brandon Walton,ATL,LT,OL,63.0,65.41,2.4099999999999966,,0.0,65.41,2.4099999999999966,Madden 27 baseline
Jack Nelson,ATL,RT,OL,63.0,65.34,2.3400000000000034,,0.0,65.34,2.3400000000000034,Madden 27 baseline
Storm Norton,ATL,LT,OL,63.0,65.23,2.230000000000004,,0.0,65.23,2.230000000000004,Madden 27 baseline
Kyle Hinton,ATL,LG,OL,63.0,64.49,1.4899999999999949,,0.0,64.49,1.4899999999999949,Madden 27 baseline
Corey Bullock,BAL,RG,OL,63.0,64.71,1.7099999999999937,,0.0,64.71,1.7099999999999937,Madden 27 baseline
Nick Broeker,BUF,LG,OL,63.0,65.26,2.260000000000005,,0.0,65.26,2.260000000000005,Madden 27 baseline
Tylan Grable,BUF,LT,OL,63.0,65.25,2.25,,0.0,65.25,2.25,Madden 27 baseline
Chris Glaser,DAL,RG,OL,63.0,64.88,1.8799999999999955,,0.0,64.88,1.8799999999999955,Madden 27 baseline
John Williams,GB,LG,OL,63.0,65.09,2.0900000000000034,,0.0,65.09,2.0900000000000034,Madden 27 baseline
Jonah Monheim,JAX,C,OL,63.0,65.38,2.3799999999999955,,0.0,65.38,2.3799999999999955,Madden 27 baseline
Kayode Awosika,LAC,RG,OL,63.0,65.08,2.0799999999999983,,0.0,65.08,2.0799999999999983,Madden 27 baseline
Justin Pickett,LV,RG,OL,63.0,65.32,2.319999999999993,,0.0,65.32,2.319999999999993,Madden 27 baseline
Kevin Cline,MIA,RT,OL,63.0,65.27,2.269999999999996,,0.0,65.27,2.269999999999996,Madden 27 baseline
Walter Rouse,MIN,RT,OL,63.0,65.54,2.5400000000000063,,0.0,65.54,2.5400000000000063,Madden 27 baseline
James Hudson III,NE,LT,OL,63.0,65.22,2.219999999999999,,0.0,65.22,2.219999999999999,Madden 27 baseline
Marquis Hayes,NYJ,LG,OL,63.0,64.65,1.6500000000000057,,0.0,64.65,1.6500000000000057,Madden 27 baseline
Dylan Cook,PIT,RT,OL,63.0,65.17,2.1700000000000017,,0.0,65.17,2.1700000000000017,Madden 27 baseline
Logan Brown,SEA,RT,OL,63.0,65.03,2.030000000000001,,0.0,65.03,2.030000000000001,Madden 27 baseline
Nick Zakelj,SF,LG,OL,63.0,64.61,1.6099999999999994,,0.0,64.61,1.6099999999999994,Madden 27 baseline
Zach Thomas,TEN,RG,OL,63.0,64.64,1.6400000000000006,,0.0,64.64,1.6400000000000006,Madden 27 baseline
Nick Samac,CAR,C,OL,62.0,64.5,2.5,,0.0,64.5,2.5,Madden 27 baseline
Kyle Hergel,CHI,RG,OL,62.0,64.27,2.269999999999996,,0.0,64.27,2.269999999999996,Madden 27 baseline
Dalton Cooper,GB,LT,OL,62.0,64.31,2.3100000000000023,,0.0,64.31,2.3100000000000023,Madden 27 baseline
Karsen Barnhart,GB,LG,OL,62.0,64.06,2.0600000000000023,,0.0,64.06,2.0600000000000023,Madden 27 baseline
Luke Tenuta,IND,RT,OL,62.0,64.35,2.3499999999999943,,0.0,64.35,2.3499999999999943,Madden 27 baseline
Garrett DiGiorgio,JAX,RG,OL,62.0,64.67,2.6700000000000017,,0.0,64.67,2.6700000000000017,Madden 27 baseline
Kahlil Benson,KC,RT,OL,62.0,64.33,2.3299999999999983,,0.0,64.33,2.3299999999999983,Madden 27 baseline
Ethan Driskell,KC,LT,OL,62.0,63.97,1.9699999999999989,,0.0,63.97,1.9699999999999989,Madden 27 baseline
Jacob Spomer,LAC,C,OL,62.0,64.89,2.8900000000000006,,0.0,64.89,2.8900000000000006,Madden 27 baseline
Isaiah Jatta,LV,RT,OL,62.0,64.33,2.3299999999999983,,0.0,64.33,2.3299999999999983,Madden 27 baseline
Atonio Mafi,LV,LG,OL,62.0,63.99,1.990000000000002,,0.0,63.99,1.990000000000002,Madden 27 baseline
Andrew Meyer,MIA,C,OL,62.0,64.62,2.6200000000000045,,0.0,64.62,2.6200000000000045,Madden 27 baseline
Gavin Gerhardt,MIN,C,OL,62.0,64.87,2.8700000000000045,,0.0,64.87,2.8700000000000045,Madden 27 baseline
Michael Jurgens,MIN,C,OL,62.0,64.75,2.75,,0.0,64.75,2.75,Madden 27 baseline
Delby Lemieux,MIN,RG,OL,62.0,64.5,2.5,,0.0,64.5,2.5,Madden 27 baseline
Tomas Rimac,MIN,RG,OL,62.0,64.35,2.3499999999999943,,0.0,64.35,2.3499999999999943,Madden 27 baseline
Vershon Lee,MIN,LG,OL,62.0,64.02,2.019999999999996,,0.0,64.02,2.019999999999996,Madden 27 baseline
Joe Huber,MIN,RG,OL,62.0,64.0,2.0,,0.0,64.0,2.0,Madden 27 baseline
Jacob Rizy,NE,C,OL,62.0,64.82,2.819999999999993,,0.0,64.82,2.819999999999993,Madden 27 baseline
Landon Young,NYJ,RT,OL,62.0,64.34,2.3400000000000034,,0.0,64.34,2.3400000000000034,Madden 27 baseline
Brett Toth,SF,C,OL,62.0,64.38,2.3799999999999955,,0.0,64.38,2.3799999999999955,Madden 27 baseline
Drew Moss,TEN,LG,OL,62.0,63.95,1.9500000000000028,,0.0,63.95,1.9500000000000028,Madden 27 baseline
Jeremiah Byers,CLE,RT,OL,61.0,63.32,2.3200000000000003,,0.0,63.32,2.3200000000000003,Madden 27 baseline
Michael Niese,DET,C,OL,61.0,63.39,2.3900000000000006,,0.0,63.39,2.3900000000000006,Madden 27 baseline
Nolan Rucci,IND,LT,OL,61.0,63.67,2.6700000000000017,,0.0,63.67,2.6700000000000017,Madden 27 baseline
Esa Pole,KC,LT,OL,61.0,63.59,2.5900000000000034,,0.0,63.59,2.5900000000000034,Madden 27 baseline
A.J. Arcuri,LA,LT,OL,61.0,63.26,2.259999999999998,,0.0,63.26,2.259999999999998,Madden 27 baseline
Isaiah World,LAC,LT,OL,61.0,63.64,2.6400000000000006,,0.0,63.64,2.6400000000000006,Madden 27 baseline
Josh Priebe,MIA,LG,OL,61.0,63.18,2.1799999999999997,,0.0,63.18,2.1799999999999997,Madden 27 baseline
Alan Herron,NO,RT,OL,61.0,63.68,2.6799999999999997,,0.0,63.68,2.6799999999999997,Madden 27 baseline
Barry Wesley,NO,LT,OL,61.0,63.58,2.5799999999999983,,0.0,63.58,2.5799999999999983,Madden 27 baseline
Xavier Truss,NO,RT,OL,61.0,63.28,2.280000000000001,,0.0,63.28,2.280000000000001,Madden 27 baseline
Willie Lampkin IV,PHI,C,OL,61.0,63.61,2.6099999999999994,,0.0,63.61,2.6099999999999994,Madden 27 baseline
John Ojukwu,PHI,LT,OL,61.0,63.33,2.3299999999999983,,0.0,63.33,2.3299999999999983,Madden 27 baseline
Hollin Pierce,PHI,LT,OL,61.0,63.32,2.3200000000000003,,0.0,63.32,2.3200000000000003,Madden 27 baseline
Federico Maranges,SEA,C,OL,61.0,63.58,2.5799999999999983,,0.0,63.58,2.5799999999999983,Madden 27 baseline
Paul Rubelt,TB,RT,OL,61.0,63.49,2.490000000000002,,0.0,63.49,2.490000000000002,Madden 27 baseline
Brandon Crenshaw-Dickson,TEN,RT,OL,61.0,63.45,2.450000000000003,,0.0,63.45,2.450000000000003,Madden 27 baseline
Josh Sills,IND,RG,OL,60.0,62.17,2.1700000000000017,,0.0,62.17,2.1700000000000017,Madden 27 baseline
Josh Thompson,KC,RG,OL,60.0,63.0,3.0,,0.0,63.0,3.0,Madden 27 baseline
Diego Pounds,KC,LT,OL,60.0,62.84,2.8400000000000034,,0.0,62.84,2.8400000000000034,Madden 27 baseline
Jim Bonifas,MIA,C,OL,60.0,63.0,3.0,,0.0,63.0,3.0,Madden 27 baseline
Amari Kight,SEA,RT,OL,60.0,62.85,2.8500000000000014,,0.0,62.85,2.8500000000000014,Madden 27 baseline
Benjamin Chukwuma,TB,LT,OL,60.0,62.45,2.450000000000003,,0.0,62.45,2.450000000000003,Madden 27 baseline
Trent Scott,WAS,RT,OL,60.0,62.47,2.469999999999999,,0.0,62.47,2.469999999999999,Madden 27 baseline
Corey Robinson II,CIN,RT,OL,59.0,62.0,3.0,,0.0,62.0,3.0,Madden 27 baseline
Andrew Coker,CIN,RT,OL,59.0,61.56,2.5600000000000023,,0.0,61.56,2.5600000000000023,Madden 27 baseline
Devin Cochran,DET,RT,OL,59.0,61.09,2.0900000000000034,,0.0,61.09,2.0900000000000034,Madden 27 baseline
Geno VanDeMark,IND,C,OL,59.0,62.0,3.0,,0.0,62.0,3.0,Madden 27 baseline
Jimmy Morrissey,IND,C,OL,59.0,61.3,2.299999999999997,,0.0,61.3,2.299999999999997,Madden 27 baseline
Pete Nygra,KC,C,OL,59.0,62.0,3.0,,0.0,62.0,3.0,Madden 27 baseline
Will Putnam,LV,C,OL,59.0,61.97,2.969999999999999,,0.0,61.97,2.969999999999999,Madden 27 baseline
Will Sherman,NO,RG,OL,59.0,60.91,1.9099999999999966,,0.0,60.91,1.9099999999999966,Madden 27 baseline
Jake Majors,PHI,C,OL,59.0,61.76,2.759999999999998,,0.0,61.76,2.759999999999998,Madden 27 baseline
Kingsley Eguakun,CLE,C,OL,58.0,61.0,3.0,,0.0,61.0,3.0,Madden 27 baseline
Torricelli Simpkins III,NO,C,OL,58.0,61.0,3.0,,0.0,61.0,3.0,Madden 27 baseline
Courtland Ford,NYJ,LT,OL,58.0,60.89,2.8900000000000006,,0.0,60.89,2.8900000000000006,Madden 27 baseline
Greg Crippen,PIT,C,OL,58.0,61.0,3.0,,0.0,61.0,3.0,Madden 27 baseline
Ben Scott,TB,C,OL,58.0,61.0,3.0,,0.0,61.0,3.0,Madden 27 baseline
Ricky Lee,JAX,RT,OL,57.0,59.35,2.3500000000000014,,0.0,59.35,2.3500000000000014,Madden 27 baseline
Austin Blaske,LA,C,OL,57.0,60.0,3.0,,0.0,60.0,3.0,Madden 27 baseline
Xavier Newman,NYJ,C,OL,56.0,58.88,2.8800000000000026,,0.0,58.88,2.8800000000000026,Madden 27 baseline
Julian Good-Jones,WAS,C,OL,56.0,58.87,2.8699999999999974,,0.0,58.87,2.8699999999999974,Madden 27 baseline
Foster Sarell,WAS,LT,OL,55.0,57.93,2.9299999999999997,,0.0,57.93,2.9299999999999997,Madden 27 baseline
Ryan McCollum,PIT,C,OL,54.0,57.0,3.0,,0.0,57.0,3.0,Madden 27 baseline
Nash Hutmacher,TB,LG,OL,53.0,55.52,2.520000000000003,,0.0,55.52,2.520000000000003,Madden 27 baseline
Josh Allen,BUF,QB,QB,99.0,97.63,-1.3700000000000045,86.04382716049382,0.184,95.5,-3.5,Madden 27 + nflverse performance
Matthew Stafford,LA,QB,QB,99.0,96.88,-2.1200000000000045,82.99444444444444,0.2,94.1,-4.900000000000006,Madden 27 + nflverse performance
Joe Burrow,CIN,QB,QB,97.0,96.11,-0.8900000000000006,74.40802469135804,0.1036,93.86,-3.1400000000000006,Madden 27 + nflverse performance
Lamar Jackson,BAL,QB,QB,94.0,93.6,-0.4000000000000057,80.86481481481482,0.1208,92.06,-1.9399999999999977,Madden 27 + nflverse performance
Patrick Mahomes,KC,QB,QB,93.0,92.56,-0.4399999999999977,84.95123456790124,0.2,91.04,-1.9599999999999937,Madden 27 + nflverse performance
Drake Maye,NE,QB,QB,92.0,91.79,-0.20999999999999375,87.90185185185186,0.1968,91.02,-0.980000000000004,Madden 27 + nflverse performance
Dak Prescott,DAL,QB,QB,91.0,90.97,-0.030000000000001137,87.25987654320988,0.2,90.23,-0.769999999999996,Madden 27 + nflverse performance
Caleb Williams,CHI,QB,QB,90.0,89.62,-0.37999999999999545,87.19814814814816,0.2,89.14,-0.8599999999999994,Madden 27 + nflverse performance
Justin Herbert,LAC,QB,QB,90.0,90.13,0.12999999999999545,86.41419753086419,0.2,89.39,-0.6099999999999994,Madden 27 + nflverse performance
Jared Goff,DET,QB,QB,88.0,88.02,0.01999999999999602,84.01296296296297,0.2,87.22,-0.7800000000000011,Madden 27 + nflverse performance
Sam Darnold,SEA,QB,QB,87.0,87.62,0.6200000000000045,82.24135802469137,0.1908,86.59,-0.4099999999999966,Madden 27 + nflverse performance
Jordan Love,GB,QB,QB,86.0,86.76,0.7600000000000051,81.03765432098766,0.1756,85.76,-0.23999999999999488,Madden 27 + nflverse performance
Brock Purdy,SF,QB,QB,85.0,86.13,1.1299999999999955,79.15493827160495,0.1135999999999999,85.34,0.3400000000000034,Madden 27 + nflverse performance
Trevor Lawrence,JAX,QB,QB,84.0,85.0,1.0,87.70432098765433,0.2,85.54,1.5400000000000063,Madden 27 + nflverse performance
Baker Mayfield,TB,QB,QB,83.0,84.1,1.0999999999999943,85.40185185185187,0.2,84.36,1.3599999999999994,Madden 27 + nflverse performance
Jalen Hurts,PHI,QB,QB,82.0,83.42,1.4200000000000017,84.71049382716049,0.1816,83.65,1.6500000000000057,Madden 27 + nflverse performance
Bo Nix,DEN,QB,QB,81.0,82.51,1.5100000000000051,86.77222222222223,0.2,83.36,2.3599999999999994,Madden 27 + nflverse performance
Jayden Daniels,WAS,QB,QB,80.0,81.17,1.1700000000000017,75.59938271604939,0.0752,80.75,0.75,Madden 27 + nflverse performance
Aaron Rodgers,PIT,QB,QB,79.0,80.46,1.4599999999999937,81.82777777777778,0.1992,80.73,1.730000000000004,Madden 27 + nflverse performance
