player_name,team,position,overall,speed,strength,agility,change_of_direction,injury,awareness,id,firstName,lastName,birthdate,height,weight,overallRating,college,handedness,age,jerseyNum,yearsPro,avatarUrl,archetype,iteration_id,iteration_label,stats_acceleration_value,stats_acceleration_diff,stats_agility_value,stats_agility_diff,stats_jumping_value,stats_jumping_diff,stats_stamina_value,stats_stamina_diff,stats_strength_value,stats_strength_diff,stats_awareness_value,stats_awareness_diff,stats_bCVision_value,stats_bCVision_diff,stats_blockShedding_value,stats_blockShedding_diff,stats_breakSack_value,stats_breakSack_diff,stats_breakTackle_value,stats_breakTackle_diff,stats_carrying_value,stats_carrying_diff,stats_catchInTraffic_value,stats_catchInTraffic_diff,stats_catching_value,stats_catching_diff,stats_changeOfDirection_value,stats_changeOfDirection_diff,stats_deepRouteRunning_value,stats_deepRouteRunning_diff,stats_finesseMoves_value,stats_finesseMoves_diff,stats_hitPower_value,stats_hitPower_diff,stats_impactBlocking_value,stats_impactBlocking_diff,stats_injury_value,stats_injury_diff,stats_jukeMove_value,stats_jukeMove_diff,stats_kickAccuracy_value,stats_kickAccuracy_diff,stats_kickPower_value,stats_kickPower_diff,stats_kickReturn_value,stats_kickReturn_diff,stats_leadBlock_value,stats_leadBlock_diff,stats_manCoverage_value,stats_manCoverage_diff,stats_mediumRouteRunning_value,stats_mediumRouteRunning_diff,stats_overall_value,stats_overall_diff,stats_passBlock_value,stats_passBlock_diff,stats_passBlockFinesse_value,stats_passBlockFinesse_diff,stats_passBlockPower_value,stats_passBlockPower_diff,stats_playAction_value,stats_playAction_diff,stats_playRecognition_value,stats_playRecognition_diff,stats_powerMoves_value,stats_powerMoves_diff,stats_press_value,stats_press_diff,stats_pursuit_value,stats_pursuit_diff,stats_release_value,stats_release_diff,stats_runBlock_value,stats_runBlock_diff,stats_runBlockFinesse_value,stats_runBlockFinesse_diff,stats_runBlockPower_value,stats_runBlockPower_diff,stats_runningStyle_value,stats_runningStyle_diff,stats_shortRouteRunning_value,stats_shortRouteRunning_diff,stats_spectacularCatch_value,stats_spectacularCatch_diff,stats_speed_value,stats_speed_diff,stats_spinMove_value,stats_spinMove_diff,stats_stiffArm_value,stats_stiffArm_diff,stats_tackle_value,stats_tackle_diff,stats_throwAccuracyDeep_value,stats_throwAccuracyDeep_diff,stats_throwAccuracyMid_value,stats_throwAccuracyMid_diff,stats_throwAccuracyShort_value,stats_throwAccuracyShort_diff,stats_throwOnTheRun_value,stats_throwOnTheRun_diff,stats_throwPower_value,stats_throwPower_diff,stats_throwUnderPressure_value,stats_throwUnderPressure_diff,stats_toughness_value,stats_toughness_diff,stats_trucking_value,stats_trucking_diff,stats_zoneCoverage_value,stats_zoneCoverage_diff,playerAbilities,identity_source
Trevin Wallace,CAR,LB,73,89,70,81,75,90,71,15031,Trevin,Wallace,2003-02-22,74,241,73,Kentucky,1,22,32,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10284.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,88,0,81,0,89,0,83,0,70,0,71,0,64,0,73,0,51,0,50,0,64,0,57,0,66,0,75,0,12,0,67,0,83,0,80,0,90,0,66,0,20,0,21,0,50,0,31,0,70,0,24,0,73,1,40,0,34,0,35,0,37,0,67,0,62,0,65,0,84,0,26,0,45,0,44,0,45,0,Default Stride Loose,0,38,0,62,0,89,0,63,0,65,0,85,3,42,0,44,0,47,0,44,0,50,0,35,0,85,0,67,0,69,0,,rosters.csv
Ty Johnson,BUF,RB,73,90,64,86,84,90,78,20734,Ty,Johnson,1997-09-17,70,210,73,Maryland,1,27,26,6,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/136.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,89,0,86,0,82,0,85,0,64,0,78,0,79,0,24,0,20,0,76,0,91,0,54,0,67,0,84,0,49,0,10,0,28,0,31,0,90,0,80,0,16,0,13,0,81,0,29,0,12,0,54,0,73,0,54,0,28,0,25,0,13,0,15,0,10,0,15,0,34,0,47,0,31,0,23,0,17,0,Default,0,63,0,52,0,90,0,73,0,71,0,31,0,10,0,15,0,20,0,15,0,23,0,11,0,79,0,65,0,15,0,,rosters.csv
Ty Chandler,NO,RB,73,93,65,81,79,92,76,22062,Ty,Chandler,1998-05-12,71,204,73,North Carolina,1,27,32,3,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1267.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,95,0,81,0,77,0,87,0,65,0,76,0,80,0,25,0,19,0,77,0,90,0,56,0,67,0,79,0,51,0,10,0,26,0,36,0,92,0,79,0,17,0,22,0,76,0,41,0,11,0,57,0,73,0,42,0,35,0,30,0,18,0,11,0,10,0,10,0,35,0,51,0,46,0,32,0,25,0,Default,0,64,0,57,0,93,0,71,0,69,0,32,0,15,0,20,0,25,0,16,0,28,0,14,0,88,0,76,0,18,0,,rosters.csv
Tyler Steen,PHI,OL,73,64,91,59,59,94,75,22882,Tyler,Steen,2000-06-24,78,321,73,Alabama,1,25,56,2,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2409.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,73,0,59,0,73,0,85,0,91,0,75,0,23,0,52,0,10,0,10,0,23,0,10,0,24,0,59,0,6,0,45,0,51,0,83,0,94,0,10,0,11,0,12,0,10,0,69,0,12,0,8,0,73,1,79,1,80,1,76,1,6,0,47,0,51,0,10,0,53,0,12,0,74,1,76,1,72,1,Long Stride Awkward,0,10,0,15,0,64,0,10,0,17,0,48,0,6,0,8,0,10,0,6,0,26,0,7,0,85,0,22,0,13,0,,rosters.csv
Tyquan Lewis,,,73,80,83,74,66,82,69,13232,Tyquan,Lewis,1995-01-30,75,277,73,Ohio State,1,30,94,7,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8973.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,87,0,74,0,85,0,76,0,83,0,69,0,36,0,78,0,13,0,25,0,28,0,27,0,33,0,66,0,4,0,62,0,81,0,81,0,82,0,29,0,13,0,17,0,10,0,17,0,29,0,8,0,73,0,45,0,45,0,45,0,6,0,70,0,76,0,21,0,81,0,13,0,45,0,45,0,45,0,Long Stride Default,0,15,0,24,0,80,0,21,0,28,0,82,0,6,0,6,0,6,0,6,0,20,0,15,0,88,0,26,0,38,0,,ea
Tyree Wilson,NO,DL,73,81,85,76,70,87,71,22973,Tyree,Wilson,2000-05-20,78,271,73,Texas Tech,1,25,9,2,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2482.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,87,0,76,0,82,0,75,0,85,0,71,0,38,0,74,0,12,0,26,0,45,0,44,0,49,0,70,0,5,0,61,0,87,0,82,0,87,0,40,0,17,0,15,0,10,0,33,0,35,0,8,0,73,0,40,0,40,0,40,0,6,0,71,0,74,0,44,0,80,0,12,0,45,0,45,0,45,0,Long Stride Loose,0,10,0,47,0,81,0,32,0,62,0,81,0,6,0,6,0,6,0,6,0,22,0,17,0,90,0,48,0,45,0,,rosters.csv
Tyrice Knight,SEA,LB,73,85,71,75,73,91,71,14907,Tyrice,Knight,2000-12-20,73,233,73,UTEP,1,24,48,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10145.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,90,0,75,0,83,0,83,0,71,0,71,0,47,0,73,0,24,0,43,0,61,0,52,0,62,0,73,0,25,0,62,0,85,0,74,0,91,0,55,0,25,0,24,0,37,0,35,0,62,0,24,0,73,0,26,0,23,0,25,0,13,0,70,0,68,0,49,0,85,0,41,0,27,0,25,0,25,0,Default Stride Loose,0,31,0,52,0,85,0,54,0,45,0,83,0,10,0,13,0,13,0,19,0,23,0,11,0,87,0,44,0,66,0,,rosters.csv
Ugo Amadi,,,73,90,62,82,84,90,71,20623,Ugo,Amadi,1997-05-16,69,201,73,Oregon,1,28,0,6,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9368.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,88,0,82,0,82,0,90,0,62,0,71,0,69,0,53,0,19,0,51,0,62,0,56,0,69,0,84,0,20,0,48,0,75,0,56,0,90,0,72,0,20,0,20,0,81,0,17,0,74,0,25,0,73,0,35,0,35,0,35,0,20,0,71,0,42,0,76,0,74,0,25,0,35,0,35,0,35,0,Default Stride Loose,0,35,0,62,0,90,0,63,0,48,0,69,0,17,0,20,0,25,0,21,0,30,0,23,0,92,0,44,0,77,0,,ea
Will Dissly,,,73,82,78,77,70,88,67,13392,Will,Dissly,1996-07-08,76,265,73,Washington,1,29,89,7,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8871.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,79,0,77,0,76,0,85,0,78,0,67,-3,74,0,45,0,18,0,72,0,74,0,80,0,83,0,70,0,58,-1,41,0,43,0,72,0,88,0,73,0,14,0,15,0,25,0,59,0,14,0,62,-1,73,-1,65,0,58,0,63,0,12,0,32,0,39,0,10,0,51,0,67,0,70,0,69,0,72,0,Default Stride Loose,0,65,-1,80,0,82,0,67,0,57,0,45,0,12,0,18,0,27,0,10,0,25,0,10,0,85,0,74,0,19,0,,ea
Willie Gay Jr,MIA,LB,73,87,73,80,75,85,70,21001,Willie,Gay Jr,1998-02-15,73,243,73,Mississippi St.,1,27,40,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/295.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,90,0,80,0,90,0,84,0,73,0,70,0,58,0,70,0,12,0,54,0,56,0,46,0,68,0,75,0,24,0,58,0,86,0,79,0,85,0,64,0,18,0,28,0,14,0,24,0,58,0,30,0,73,0,45,0,45,0,45,0,6,0,69,0,50,0,56,0,85,0,31,0,45,0,45,0,45,0,Default Stride Loose,0,35,0,64,0,87,0,57,0,45,0,84,0,6,0,6,0,6,0,6,0,25,0,16,0,84,0,43,0,62,0,,rosters.csv
Zamir White,,,73,91,78,84,82,86,75,22340,Zamir,White,1999-09-18,72,215,73,Georgia,1,25,3,3,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2030.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,91,0,84,0,80,0,87,0,78,0,75,0,81,0,37,0,20,0,80,0,89,0,46,0,62,0,82,0,34,0,10,0,35,0,40,0,86,0,80,0,17,0,21,0,60,0,25,0,11,0,43,0,73,0,52,0,23,0,28,0,14,0,13,0,10,0,14,0,43,0,43,0,39,0,26,0,32,0,Default Stride High and Tight,0,49,0,43,0,91,0,73,0,78,0,36,0,10,0,15,0,20,0,19,0,31,0,15,0,86,0,84,0,14,0,,ea
A.J. Barner,SEA,TE,72,78,78,83,71,86,76,14687,A.J.,Barner,2002-05-03,78,251,72,Michigan,1,23,88,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10005.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,85,0,83,0,83,0,83,0,78,0,76,0,69,0,34,0,20,0,62,0,74,0,79,0,85,0,71,0,59,0,10,0,40,0,63,0,86,0,63,0,12,0,18,0,25,0,59,0,12,0,59,0,72,0,60,0,57,0,60,0,10,0,16,0,10,0,12,0,36,0,67,0,62,0,58,0,63,0,Long Stride Default,0,66,0,81,0,78,0,57,0,62,0,34,0,10,0,15,0,20,0,10,0,23,0,17,0,88,0,67,0,14,0,,rosters.csv
Adisa Isaac,BAL,LB,72,81,72,77,71,83,73,14769,Adisa,Isaac,2001-10-04,76,254,72,Penn State,1,23,50,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10114.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,86,0,77,0,83,0,78,0,72,0,73,0,24,0,71,0,14,0,13,0,24,0,21,0,25,0,71,0,5,0,75,0,74,0,78,0,83,0,41,0,21,0,22,0,10,0,20,0,42,0,7,0,72,0,49,0,51,0,48,0,6,0,71,0,71,0,42,0,80,0,12,0,49,0,50,0,45,0,Long Stride Bread Loaf,0,10,0,22,0,81,0,35,0,34,0,79,0,6,0,6,0,6,0,6,0,19,0,10,0,83,0,26,0,49,0,,rosters.csv
Ameer Abdullah,JAX,RB,72,89,68,86,86,91,76,2402,Ameer,Abdullah,1993-06-13,69,203,72,Nebraska,1,32,26,10,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6981.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,91,0,86,0,90,0,84,0,68,0,76,0,76,0,30,0,26,0,74,0,83,0,56,0,72,0,86,0,45,0,5,0,21,0,22,0,91,0,84,0,21,0,23,0,85,0,24,0,10,0,55,0,72,0,54,0,44,0,48,0,10,0,23,0,5,0,25,0,17,0,53,0,37,0,18,0,19,0,Default Stride High and Tight,0,63,0,52,0,89,0,75,0,66,0,42,0,15,0,25,0,30,0,10,0,35,0,17,0,82,0,57,0,19,0,,rosters.csv
Andrus Peat,,,72,68,87,59,51,78,81,2498,Andrus,Peat,1993-11-04,79,316,72,Stanford,1,31,71,10,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7272.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,63,0,59,0,76,0,83,0,87,0,81,0,10,0,15,0,12,0,9,0,40,0,10,0,30,0,51,0,10,0,10,0,20,0,81,0,78,0,10,0,22,0,24,0,10,0,78,0,12,0,10,0,72,0,71,0,68,0,74,0,6,0,10,0,10,0,10,0,23,0,12,0,77,0,76,0,78,0,Default Stride Awkward,0,10,0,12,0,68,0,10,0,25,0,34,0,6,0,6,0,6,0,6,0,25,0,13,0,85,0,25,0,15,0,,ea
Antonio Hamilton Sr,WAS,DB,72,90,59,82,81,91,76,12418,Antonio,Hamilton Sr,1993-01-24,72,195,72,S.C. State,1,32,34,8,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8336.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,89,0,82,0,88,0,86,0,59,0,76,0,72,0,45,0,13,0,63,0,68,0,43,0,65,0,81,0,15,0,33,0,59,0,45,0,91,0,78,0,19,0,23,0,80,0,15,0,76,0,22,0,72,0,13,0,35,0,35,0,6,0,74,0,22,0,66,0,74,0,31,0,19,0,35,0,35,0,Short Stride Default,0,32,0,60,0,90,0,73,0,44,0,60,0,6,0,6,0,6,0,6,0,27,0,10,0,79,0,43,0,73,0,,rosters.csv
Ashton Dulin,IND,WR,72,92,61,88,81,88,74,20649,Ashton,Dulin,1997-05-15,73,215,72,Malone University,1,28,16,6,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9444.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,92,0,88,0,88,0,85,0,61,0,74,0,80,0,28,0,20,0,73,0,74,0,80,0,83,0,81,0,74,0,10,0,27,0,44,0,88,0,78,0,14,0,18,0,81,0,23,0,10,0,71,0,72,0,33,0,22,0,26,0,16,0,15,0,10,0,15,0,43,0,71,0,45,0,25,0,28,0,Default,0,72,0,79,0,92,0,74,0,49,0,41,0,12,0,16,0,22,0,21,0,35,0,20,0,83,0,47,0,18,0,,rosters.csv
Austin Johnson,,,72,72,89,56,52,94,73,17742,Austin,Johnson,1994-05-08,76,314,72,Penn State,1,31,99,9,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8075.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,63,0,56,0,66,0,80,0,89,0,73,0,24,0,74,0,12,0,10,0,32,0,14,0,29,0,52,0,3,0,56,0,80,0,83,0,94,0,17,0,17,0,17,0,9,0,19,0,22,0,6,0,72,0,45,0,45,0,44,0,6,0,76,0,72,0,13,0,77,0,15,0,45,0,45,0,45,0,Long Stride High and Tight,0,13,0,16,0,72,0,17,0,25,0,83,0,6,0,6,0,6,0,6,0,23,0,12,0,89,0,29,0,29,0,,ea
Ben Bredeson,TB,OL,72,71,86,52,50,85,78,21109,Ben,Bredeson,1998-02-20,77,315,72,Michigan,1,27,68,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/177.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,60,0,52,0,65,0,83,0,86,0,78,0,10,0,15,0,12,0,14,0,20,0,15,0,12,0,50,0,5,0,10,0,12,0,81,0,85,0,10,0,16,0,19,0,10,0,76,0,10,0,5,0,72,0,79,0,75,0,81,0,6,0,10,0,10,0,10,0,19,0,10,0,71,0,71,0,71,0,Long Stride Awkward,0,10,0,10,0,71,0,10,0,10,0,20,0,6,0,6,0,6,0,6,0,17,0,12,0,89,0,10,0,11,0,,rosters.csv
Ben Bartch,DET,OL,72,67,85,68,52,87,75,21100,Ben,Bartch,1998-07-22,78,315,72,St. John's,1,27,78,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/84.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,61,0,68,0,70,0,86,0,85,0,75,0,33,0,15,0,12,0,40,0,56,0,40,0,54,0,52,0,24,0,10,0,35,0,83,0,87,0,36,0,27,0,37,0,10,0,84,0,12,0,33,0,72,0,72,0,74,0,71,0,6,0,15,0,15,0,10,0,22,0,34,0,76,0,78,0,74,0,Long Stride Default,0,40,0,44,0,67,0,30,0,27,0,29,0,6,0,6,0,6,0,6,0,25,0,5,0,92,0,46,0,15,0,,rosters.csv
BJ Ojulari,ARI,LB,72,86,75,84,73,85,61,22701,BJ,Ojulari,2002-04-05,74,248,72,LSU,1,23,9,2,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/2341.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,91,0,84,0,81,0,78,0,75,0,61,0,24,0,68,0,14,0,13,0,30,0,21,0,29,0,73,0,5,0,74,0,84,0,71,0,85,0,41,0,21,0,22,0,10,0,45,0,41,0,7,0,72,0,49,0,51,0,48,0,6,0,62,0,66,0,42,0,84,0,12,0,49,0,50,0,45,0,Default Stride Bread Loaf,0,10,0,22,0,86,0,35,0,34,0,76,0,6,0,6,0,6,0,6,0,19,0,10,0,76,0,26,0,50,0,,rosters.csv
Blake Brandel,MIN,OL,72,69,87,52,47,88,81,24423,Blake,Brandel,1997-01-23,79,315,72,Oregon State,1,28,64,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/834.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,63,0,52,0,76,0,79,0,87,0,81,0,10,0,15,0,12,0,5,0,29,0,10,0,23,0,47,0,5,0,10,0,35,0,83,0,88,0,10,0,27,0,37,0,10,0,81,0,12,0,5,0,72,0,75,0,71,0,79,0,6,0,15,0,15,0,10,0,22,0,12,0,74,0,77,0,71,0,Default Stride Awkward,0,10,0,12,0,69,0,10,0,10,0,29,0,6,0,6,0,6,0,6,0,25,0,5,0,92,0,15,0,15,0,,rosters.csv
Braelon Allen,NYJ,RB,72,88,79,83,85,85,77,14631,Braelon,Allen,2004-01-20,73,235,72,Wisconsin,1,21,0,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/9996.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,89,0,83,0,78,0,86,0,79,0,77,0,79,0,48,0,37,0,79,0,87,0,51,0,64,0,85,0,50,0,29,0,55,0,49,0,85,0,82,0,12,0,17,0,65,0,46,0,34,0,55,0,72,0,57,0,36,0,39,0,30,0,33,0,38,0,34,0,44,0,54,0,44,0,34,0,38,0,Long Stride Default,0,62,0,51,0,88,0,74,0,76,0,45,0,21,0,28,0,34,0,40,0,43,0,29,0,84,0,85,0,42,0,,rosters.csv
Braxton Berrios,NYG,WR,72,90,55,90,86,89,72,13377,Braxton,Berrios,1995-10-06,69,190,72,Miami,1,29,17,7,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8820.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,89,0,90,0,86,0,86,0,55,0,72,0,81,0,29,0,27,0,71,0,72,0,79,0,84,0,86,0,72,0,10,0,15,0,39,0,89,0,79,0,13,0,18,0,84,0,21,0,18,0,75,0,72,0,34,0,16,0,16,0,6,0,18,0,10,0,10,0,34,0,68,0,39,0,10,0,17,0,Short Stride Loose,0,77,0,76,0,90,0,73,0,39,0,25,0,6,0,10,0,15,0,10,0,19,0,20,0,77,0,34,0,25,0,,rosters.csv
Brent Urban,,,72,71,81,65,53,74,78,2109,Brent,Urban,1991-05-05,79,309,72,Virginia,1,34,97,11,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/6620.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,73,0,65,0,69,0,74,0,81,0,78,0,40,0,76,0,12,0,22,0,48,0,25,0,34,0,53,0,2,0,56,0,78,0,81,0,74,0,45,0,25,0,17,0,10,0,18,0,25,0,3,0,72,0,45,0,45,0,45,0,6,0,81,0,71,0,12,0,77,0,15,0,45,0,45,0,45,0,Default Stride Awkward,0,10,0,30,0,71,0,36,0,40,0,82,0,6,0,6,0,6,0,6,0,25,0,14,0,79,0,50,0,29,0,,ea
Bud Dupree,LAC,LB,72,83,76,75,66,81,75,2532,Bud,Dupree,1993-02-12,76,269,72,Kentucky,1,32,48,10,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/7095.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,85,0,75,0,93,0,80,0,76,0,75,0,39,0,75,0,12,0,15,0,50,0,26,0,62,0,66,0,5,0,65,0,88,0,82,0,81,0,46,0,20,0,25,0,10,0,19,0,43,0,5,0,72,0,45,0,45,0,45,0,6,0,76,0,75,0,56,0,84,0,30,0,45,0,45,0,45,0,Default,0,15,0,36,0,83,0,45,0,43,0,79,0,6,0,6,0,6,0,6,0,33,0,14,0,84,0,40,0,56,0,,rosters.csv
Caelen Carson,DAL,DB,72,88,52,89,88,93,72,14945,Caelen,Carson,2002-03-03,72,193,72,Wake Forest,1,23,21,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10029.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,93,0,89,0,85,0,86,0,52,0,72,0,62,0,52,0,22,0,59,0,54,0,57,0,68,0,88,0,14,0,27,0,69,0,45,0,93,0,70,0,17,0,18,0,45,0,15,0,66,0,16,0,72,0,15,0,11,0,12,0,7,0,73,0,33,0,73,0,76,0,27,0,25,0,22,0,16,0,Default Stride Loose,0,26,0,56,0,88,0,67,0,44,0,66,0,6,0,11,0,19,0,15,0,27,0,11,0,84,0,26,0,73,0,,rosters.csv
Cam Lewis,CHI,DB,72,90,51,90,84,88,76,21412,Cam,Lewis,1997-04-13,69,183,72,Buffalo,1,28,39,5,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1474.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,90,0,90,0,78,0,87,0,51,0,76,0,71,0,52,0,10,0,52,0,60,0,45,0,60,0,84,0,10,0,35,0,60,0,50,0,88,0,73,0,13,0,14,0,47,0,17,0,71,0,12,0,72,0,35,0,35,0,35,0,6,0,74,0,32,0,68,0,75,0,30,0,35,0,35,0,35,0,Short Stride Loose,0,22,0,58,0,90,0,60,0,33,0,59,0,6,0,6,0,6,0,6,0,35,0,15,0,83,0,19,0,74,0,,rosters.csv
Cam Ward,TEN,QB,72,82,66,83,81,93,64,14778,Cam,Ward,2002-05-25,74,219,72,Miami,1,23,1,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10768.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,85,0,83,0,80,0,92,0,66,0,64,0,73,0,40,0,80,0,63,0,65,0,28,0,45,0,81,0,19,0,39,0,34,0,30,0,93,0,62,0,28,0,24,0,28,0,32,0,33,0,17,0,72,0,26,0,33,0,36,0,80,0,32,0,38,0,33,0,24,0,25,0,32,0,33,0,33,0,Default Stride Loose,0,35,0,33,0,82,0,64,0,41,0,35,0,78,0,79,0,85,0,86,0,91,0,79,0,94,0,41,0,35,0,,rosters.csv
Chimere Dike,TEN,WR,72,94,65,88,86,85,74,15071,Chimere,Dike,2001-12-14,73,196,72,Florida,1,23,17,0,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10535.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,94,0,88,0,91,0,86,0,65,0,74,1,75,0,38,0,29,0,69,0,73,0,77,0,80,2,86,0,74,1,31,0,40,0,50,0,85,0,73,0,18,0,20,0,83,0,34,0,53,0,72,1,72,1,26,0,15,0,24,0,21,0,39,0,31,0,26,0,43,0,69,0,54,0,29,0,30,0,Default Stride Loose,0,72,1,77,0,94,0,70,0,45,0,49,0,14,0,10,0,21,0,8,0,11,0,35,0,81,0,37,0,47,0,,rosters.csv
Chris Moore,,,72,88,58,86,81,88,75,17628,Chris,Moore,1993-06-16,73,200,72,Cincinnati,1,32,19,8,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/8153.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,88,0,86,0,87,0,80,0,58,0,75,0,77,0,24,0,22,0,72,0,73,0,82,0,84,0,81,0,74,0,11,0,15,0,46,0,88,0,77,0,22,0,23,0,77,0,26,0,16,0,77,0,72,0,40,0,19,0,21,0,6,0,21,0,11,0,16,0,29,0,68,0,55,0,20,0,27,0,Default,0,76,0,82,0,88,0,74,0,48,0,26,0,12,0,15,0,18,0,10,0,26,0,19,0,77,0,32,0,24,0,,ea
Christian Haynes,SEA,OL,72,71,87,68,56,95,76,14707,Christian,Haynes,2000-04-13,75,317,72,Connecticut,1,25,64,1,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/10105.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,75,0,68,0,80,0,86,0,87,0,76,0,33,0,20,0,7,0,32,0,33,0,31,0,29,0,56,0,10,0,10,0,38,0,83,0,95,0,27,0,15,0,15,0,10,0,82,0,12,0,11,0,72,0,73,0,72,0,75,0,11,0,23,0,10,0,10,0,29,0,21,0,74,0,74,0,73,0,Default Stride Awkward,0,19,0,32,0,71,0,23,0,44,0,33,0,13,0,15,0,21,0,9,0,23,0,7,0,93,0,35,0,15,0,,rosters.csv
Cole Strange,LAC,OL,72,71,87,68,59,89,77,22137,Cole,Strange,1998-07-31,77,305,72,Tenn-Chat,1,27,69,3,"https://ratings-images-prod.pulse.ea.com/madden-nfl-26/portraits/1958.png?im=FaceCrop,padding=0.7",,9-week-8,Week 8 Ratings,79,0,68,0,70,0,84,0,87,0,77,0,35,0,34,0,16,0,32,0,47,0,42,0,43,0,59,0,30,0,37,0,45,0,81,0,89,0,30,0,20,0,20,0,10,0,84,0,10,0,34,0,72,-1,70,-2,73,-2,69,-2,6,0,39,0,38,0,10,0,43,0,44,0,71,0,78,0,75,0,Long Stride Awkward,0,36,0,39,0,71,0,26,0,42,0,42,0,6,0,6,0,6,0,6,0,21,0,11,0,90,0,36,0,10,0,,rosters.csv
